Name,Image File,Social Media File
Mitch Liu,Mitch_Liu_image.jpg,Mitch_Liu_social_media.txt
Jieyi Long,Jieyi_Long_image.jpg,Jieyi_Long_social_media.txt
Ryan Nichols,Ryan_Nichols_image.jpg,Ryan_Nichols_social_media.txt
Riz Virk,Riz_Virk_image.jpg,Riz_Virk_social_media.txt
