Name,Image File,Social Media File
Julian Zawistowski,Julian_Zawistowski_image.jpg,Julian_Zawistowski_social_media.txt
Piotr ‘Viggith’ Janiuk,Piotr_‘Viggith’_Janiuk_image.jpg,Piotr_‘Viggith’_Janiuk_social_media.txt
Andrzej Regulski,Andrzej_Regulski_image.jpg,Andrzej_Regulski_social_media.txt
Aleksandra Skrzypczak,Aleksandra_Skrzypczak_image.jpg,Aleksandra_Skrzypczak_social_media.txt
Alex Leverington,Alex_Leverington_image.jpg,Alex_Leverington_social_media.txt
Paweł ‘chfast’ Bylica,Paweł_‘chfast’_Bylica_image.jpg,Paweł_‘chfast’_Bylica_social_media.txt
Marek Franciszkiewicz ,Marek_Franciszkiewicz__image.jpg,Marek_Franciszkiewicz__social_media.txt
Wendell Davis,Wendell_Davis_image.jpg,N/A
Adam Banasiak,Adam_Banasiak_image.jpg,Adam_Banasiak_social_media.txt
Paweł Peregud,Paweł_Peregud_image.jpg,Paweł_Peregud_social_media.txt
Dariusz Rybi,Dariusz_Rybi_image.jpg,Dariusz_Rybi_social_media.txt
"Grzegorz Borowik, PhD","Grzegorz_Borowik,_PhD_image.jpg","Grzegorz_Borowik,_PhD_social_media.txt"
Grzegorz Gruszczyński,Grzegorz_Gruszczyński_image.jpg,N/A
Łukasz Foniok,Łukasz_Foniok_image.jpg,Łukasz_Foniok_social_media.txt
Muhammed Tanrıkulu,Muhammed_Tanrıkulu_image.jpg,Muhammed_Tanrıkulu_social_media.txt
